Open,High,Low,Close,Volume,log_return,return,range,range_rel,sma_7,sma_14,sma_30,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,vol_7,vol_14,vol_30,log_return_7d,date,tone_score,tone_lag_1,tone_lag_2,tone_lag_3
14.563802719116213,15.394397735595703,13.920056343078612,15.308802604675291,145102757,0.0506897874754121,0.0519965001700304,1.4743413925170916,0.0963067739907254,14.630076953342982,14.091055052621025,12.61579179763794,14.274598490764962,12.93122258388636,61.77805380588315,1.3433759068786024,1.4408242147763597,-0.097448307897757,0.0765551794426027,0.0724021728323818,0.1029153158473934,0.1606781015771607,2021-03-13,0.4728,0.6475,1.7466,0.4013
15.301581382751465,15.349831581115724,14.378764152526855,14.50826644897461,90232804,-0.0537094096857679,-0.0522925388989077,0.971067428588869,0.0669320095549734,14.720153263636998,14.1924136025565,12.79116694132487,14.3105474074126,13.048040647966973,58.0261163142653,1.26250675944563,1.4051607237102135,-0.1426539642645834,0.0791036552666283,0.0743016845118368,0.1036993062992266,0.0444330258056062,2021-03-14,2.3253,0.4728,0.6475,1.7466
14.477127075195312,14.790472984313965,13.698057174682615,14.18666172027588,102600692,-0.0224163792101301,-0.0221669990573862,1.0924158096313494,0.0770030209481942,14.803649493626184,14.137490272521973,12.972973823547363,14.29148807093003,13.132382949619483,56.54049828587202,1.159105121310546,1.35594960323028,-0.1968444819197341,0.0792399392754385,0.0650813376223284,0.1030551859029533,0.0420715374329043,2021-03-15,-1.1855,2.3253,0.4728,0.6475
14.163911819458008,14.282896041870115,13.229814529418944,13.622773170471191,112303590,-0.0405593175380705,-0.0397477969745883,1.053081512451172,0.0773030204109863,14.62885843004499,14.113479682377406,13.1357697168986,14.188608855474822,13.168708151164054,53.93317331232301,1.0199007043107675,1.2887398234463776,-0.2688391191356098,0.0717113059505825,0.0633110928554904,0.1035431608447898,-0.086008500821141,2021-03-16,1.0056,-1.1855,2.3253,0.4728
13.634963989257812,14.266797065734863,13.130529403686523,14.220203399658203,94696339,0.042920837883845,0.0438552577886275,1.1362676620483398,0.0799051624026454,14.627304077148438,14.120951993124825,13.314385191599529,14.193469554579956,13.246596688089546,56.23584832523718,0.9468728664904108,1.2203664320551844,-0.2734935655647734,0.0729871483053034,0.0643691301681466,0.1036699991323146,-0.0007648491052933,2021-03-17,1.5917,1.0056,-1.1855,2.3253
14.21067714691162,14.745476722717283,13.82728385925293,14.230025291442873,79074263,0.0006904613865508,0.000690699809885,0.9181928634643536,0.0645250338392934,14.37555353982108,14.201812131064278,13.51212380727132,14.19909351409733,13.319443251300903,56.27454479311986,0.8796502627964262,1.1522231982034328,-0.2725729354070065,0.052285093767123,0.0606244786931403,0.1025726041555379,-0.1167518571337371,2021-03-18,3.6306,1.5917,1.0056,-1.1855
14.23264980316162,14.488219261169434,13.93245792388916,14.204795837402344,68715211,-0.001774546816867,-0.0017729732395979,0.5557613372802734,0.0391249084916032,14.32593263898577,14.315694468361992,13.711531098683675,14.199970794605791,13.385024924345457,56.13723509233652,0.8149458702603383,1.084767732614814,-0.2698218623544757,0.0395056008640065,0.0593697072073209,0.1025144858318834,-0.0241585665050276,2021-03-19,-0.5566,3.6306,1.5917,1.0056
14.195825576782228,14.97821807861328,14.152045249938965,14.211980819702148,68049683,0.0005056859572505,0.0005058138379494,0.8261728286743146,0.0581321378881251,14.169243812561035,14.399660382952009,13.885915406545005,14.201818490774462,13.446280916594098,56.17003426541755,0.755537574180364,1.018921700927924,-0.26338412674756,0.0318558872405108,0.0589643298048296,0.101698179705009,-0.0743426680231893,2021-03-20,1.1343,-0.5566,3.6306,1.5917
14.218328475952148,14.36572265625,13.668253898620604,14.332205772399902,64229338,0.0084238283160082,0.0084594085949711,0.6974687576293963,0.0486644392848824,14.144092287336075,14.432122775486537,13.981467151641846,14.221878072562992,13.511904979987122,56.75277944167725,0.7099730925758703,0.9571319792575134,-0.2471588866816431,0.0259592540840686,0.0567157528134679,0.0920424571174494,-0.012209430021413,2021-03-21,0.694,1.1343,-0.5566,3.6306
14.3502779006958,16.599872589111328,14.202885627746582,14.919293403625488,260995136,0.0401460777586355,0.0409628246027673,2.396986961364746,0.1606635714250557,14.248753956386022,14.526201725006104,14.145354811350504,14.3291727388803,13.616155974330704,59.57900947510542,0.7130167645495948,0.9083089363159296,-0.1952921717663348,0.0283184350293607,0.0571706683966366,0.0880815932531754,0.0503530269473526,2021-03-22,1.684,0.694,1.1343,-0.5566
14.84861946105957,15.243708610534668,14.097057342529297,14.20483112335205,106780662,-0.0490731079479074,-0.0478884797653901,1.146651268005371,0.0807226258480702,14.33190509251186,14.480381761278425,14.249332078297932,14.31004325956826,13.65976154092488,54.87882236304669,0.6502817186433809,0.8567034927814199,-0.2064217741380389,0.0307864787210764,0.0538583720927192,0.0871214794398479,0.0418392365375157,2021-03-23,0.8161,1.684,0.694,1.1343
14.190396308898926,15.371431350708008,13.661297798156738,13.661297798156738,118813690,-0.0390152698844468,-0.0382639765637037,1.7101335525512695,0.1251808999275318,14.252061435154506,14.439682756151472,14.222882493336996,14.21023626550495,13.65987533775687,51.54718029480659,0.5503609277480805,0.795434979774752,-0.2450740520266714,0.0299645102674645,0.0536803034560574,0.0726706325860756,-0.0400968712307761,2021-03-24,0.5651,0.8161,1.684,0.694
13.650586128234863,13.705249786376951,12.61472511291504,13.02508544921875,116277943,-0.0476897087968697,-0.0465704180040515,1.0905246734619105,0.08372495349175,14.079927171979632,14.227740355900355,14.150334072113036,14.02790537069169,13.612853864531823,47.8828536542872,0.4150515061598661,0.7193582850517748,-0.3043067788919087,0.0335967019768922,0.0422737608572362,0.0724442814445494,-0.0884770414141966,2021-03-25,3.538,0.5651,0.8161,1.684
13.01952838897705,14.804293632507324,12.370457649230955,14.779420852661133,149987319,0.1263585822047224,0.1346889746161019,2.433835983276369,0.1646773583038026,14.162016459873744,14.243974549429756,14.066224511464435,14.143523137148527,13.699266234022884,56.96703427113408,0.4442569031256429,0.6643380086665485,-0.2200811055409055,0.0627553810351054,0.0505998338263587,0.0722470981153491,0.0396560876073928,2021-03-26,1.8136,3.538,0.5651,0.8161
14.786246299743652,16.80416488647461,14.75804615020752,16.50832176208496,223872587,0.1106288727591806,0.1169802881086865,2.04611873626709,0.1239446847326696,14.490065165928431,14.329654489244732,14.15596809387207,14.50733831021567,13.907344421286744,63.68494198000264,0.5999938889289282,0.6514691847190244,-0.0514752957900961,0.0740357388411442,0.0572205129206876,0.0623503629858982,0.1497792744093229,2021-03-27,-0.3068,1.8136,3.538,0.5651
16.47942352294922,19.386005401611328,16.345008850097656,18.016233444213867,426120062,0.0874086064959662,0.0913425182680993,3.040996551513672,0.1687920264205016,15.016354833330428,14.580223560333252,14.303577836354574,15.047168330830775,14.211706571133195,68.32888232136301,0.8354617596975817,0.6882676997147359,0.1471940599828458,0.0776592328564302,0.0584259991351586,0.0639252563726789,0.2287640525892809,2021-03-28,-0.21,-0.3068,1.8136,3.538
18.08330345153809,18.987842559814453,17.700363159179688,18.854808807373047,216748601,0.0454947810252215,0.0465455427049041,1.2874794006347656,0.0682838746225475,15.578571319580078,14.91366263798305,14.492032527923584,15.632959173375742,14.555640070113926,70.58190378987004,1.077319103261816,0.766077980424152,0.3112411228376641,0.0777711620106162,0.0578550566625644,0.0638315575329261,0.2341127558558668,2021-03-29,1.2468,-0.21,-0.3068,1.8136
18.891403198242188,20.869474411010746,18.891403198242188,19.233924865722656,264028427,0.0199076494528274,0.0201071282251008,1.9780712127685585,0.1028428272741013,16.29701328277588,15.314459187643868,14.696855131785076,16.186953895275266,14.90217968460346,71.5666947478768,1.284774210671806,0.8698172264736828,0.4149569841981231,0.0695035061907484,0.0551547048629992,0.0637292319695682,0.3030935132566017,2021-03-30,0.6534,1.2468,-0.21,-0.3068
19.1016845703125,19.795801162719727,18.1562557220459,19.465229034423828,206011018,0.0119541075110745,0.012025843415526,1.639545440673828,0.0842294451184894,17.12614631652832,15.689103875841411,14.84717648824056,16.691303916682738,15.24018334014571,72.17862791930294,1.4511205765370274,0.9860778964863516,0.4650426800506757,0.0616713800093485,0.0549857784243216,0.0595324669929666,0.354062890652123,2021-03-31,2.3402,0.6534,1.2468,-0.21
19.41568183898925,20.36153984069824,18.84424591064453,19.084901809692383,173731886,-0.0197322061779123,-0.0195388003942231,1.5172939300537074,0.0795023178627589,17.991834368024552,16.03588077000209,15.018042500813802,17.05954974637653,15.524977300852871,69.5289037442069,1.5345724455236578,1.095776806293813,0.4387956392298449,0.0547651683327012,0.0558705650908062,0.0579733958239728,0.3820203932710804,2021-04-01,0.9817,2.3402,0.6534,1.2468
19.084630966186523,19.824573516845703,18.568418502807617,19.810222625732425,131061660,0.0373005574057279,0.0380049540350102,1.256155014038086,0.0634094345010745,18.71052033560617,16.436268397739955,15.20786355336507,17.48273018935436,15.842402880473578,71.66523718231583,1.6403273088807817,1.2046869068112067,0.4356404020695748,0.0447357073109155,0.0556225439488852,0.0581808868026128,0.2929623684720859,2021-04-02,2.6181,0.9817,2.3402,0.6534
19.79645156860352,23.82718849182129,19.78944969177246,22.552276611328125,483057740,0.1296379205310951,0.1384161115904834,4.037738800048828,0.1790390775014107,19.57394245692662,17.032003811427526,15.52300666173299,18.262660408119554,16.339430564240583,77.95711112691218,1.9232298438789712,1.3483954942247598,0.5748343496542114,0.0498868703049676,0.0618303905262114,0.0597004111525685,0.3119714162440004,2021-04-03,2.3185,2.6181,0.9817,2.3402
22.52737045288086,25.56953239440918,22.212968826293945,24.061323165893555,426557980,0.0647696842340743,0.0669132691378673,3.3565635681152344,0.1395003734820825,20.43752670288086,17.726940768105642,15.90470266342163,19.154762370854016,16.91142260880747,80.52068289185848,2.2433397620465456,1.527384347789117,0.7159554142574287,0.0473140968205141,0.0619426034120924,0.0593191881734909,0.2893324939821085,2021-04-04,1.2264,2.3185,2.6181,0.9817
23.9288387298584,24.777637481689453,22.80645179748535,22.984283447265625,264085329,-0.0457950494864154,-0.0447622814091376,1.9711856842041016,0.0857623292336576,21.02745165143694,18.30301148550851,16.23629684448242,19.743919459532727,17.361264152396963,73.91352552548254,2.382655307135764,1.6984385396584465,0.6842167674773174,0.0574676873082485,0.0657490945271735,0.0605244118665113,0.1980426634704715,2021-04-05,2.1777,1.2264,2.3185,2.6181
22.977840423583984,25.346525192260746,21.87661361694336,24.95714569091797,320886935,0.0823495276561998,0.0858352729672349,3.4699115753173864,0.139034792611725,21.845054626464844,19.07103395462036,16.605610624949136,20.545954264361225,17.923922044139257,77.54778635247845,2.622032220221968,1.8831572757711503,0.7388749444508171,0.060704413631831,0.0627720292693361,0.0611221313169941,0.2604845416738439,2021-04-06,-0.7888,2.1777,1.2264,2.3185
25.14555931091309,27.48761558532715,23.089359283447266,26.47808074951172,676846221,0.0591570675636679,0.060941867208285,4.398256301879883,0.1661093318465308,22.846890585763116,19.98651845114572,17.034807046254475,21.45858910823053,18.5575634297224,79.87547522340256,2.9010256785081303,2.0867309563185468,0.8142947221895835,0.0600492433779193,0.0585788385388258,0.0610625953986666,0.3076875017264373,2021-04-07,1.1017,-0.7888,2.1777,1.2264
26.51459312438965,27.97001075744629,25.72493553161621,27.03398704528809,377988327,0.0207776046668013,0.0209949618718729,2.245075225830078,0.083046397191397,23.98247419084821,20.987154279436385,17.441062927246094,22.316342637008617,19.185446660505043,80.66451070952711,3.1308959765035738,2.295563960355552,0.8353320161480218,0.0545926388228837,0.0525936480509049,0.0598036153675704,0.348197312571151,2021-04-08,1.1911,1.1017,-0.7888,2.1777
26.985803604125977,29.01473426818848,26.90382575988769,27.77827453613281,282477938,0.0271593698060894,0.0275315472186128,2.1109085083007884,0.0759913473227074,25.12076732090541,21.91564382825579,17.892635949452718,23.15663985225849,19.821952429070063,81.69909815590725,3.334687423188427,2.503388652922127,0.8312987702663,0.055109951638378,0.0483382217572794,0.0586417936031316,0.3380561249715126,2021-04-09,-0.6448,1.1911,1.1017,-0.7888
27.64971160888672,28.257970809936523,25.96322631835937,26.84140396118164,270235258,-0.0343086043926574,-0.03372673755285,2.294744491577152,0.0854927147214743,25.73349979945592,22.65372112819127,18.25427344640096,23.723526638246664,20.34191180181907,76.17397195897712,3.381614836427594,2.679033889623221,0.7025809468043738,0.0493104606874416,0.0487370425031524,0.0567093977387563,0.17410960004776,2021-04-10,1.5112,-0.6448,1.1911,1.1017
26.80805015563965,28.687227249145508,25.578319549560547,27.9318904876709,232938762,0.0398234450256036,0.0406270300937436,3.108907699584961,0.1113031608425225,26.28643798828125,23.36198234558105,18.700265057881676,24.370967230465777,20.904132445215502,78.03590335027005,3.466834785250274,2.8365940687486315,0.6302407165016426,0.046783165585426,0.0463822866943419,0.0527552761079842,0.1491633608392892,2021-04-11,2.2449,1.5112,-0.6448,1.1911
27.91836738586425,29.862302780151367,26.842742919921875,28.51212310791016,308804546,0.0205603047370188,0.0207731238419173,3.019559860229492,0.1059044199830833,27.076129368373326,24.051790509905132,19.140375741322835,25.008068134687992,21.46768730911881,78.97728836096059,3.54038082556918,2.9773514201127416,0.5630294054564384,0.0365161676979943,0.0462747719084988,0.0524710619003743,0.2155187150627235,2021-04-12,-2.2183,2.2449,1.5112,-0.6448
28.54101181030273,28.797941207885746,26.4176025390625,27.4355525970459,258183912,-0.0384896566822723,-0.0377583425404608,2.3803386688232457,0.0867610980461733,27.43018749782017,24.637621062142507,19.57128527959188,25.381527282743058,21.90975140452082,72.74718637860771,3.471775878222239,3.076236311734641,0.395539566487598,0.0366411968603194,0.0497140154007407,0.051795745078733,0.0946795307242513,2021-04-13,0.1823,-2.2183,2.2449,1.5112
27.40000534057617,27.48269271850586,24.79202079772949,26.47511100769043,342565805,-0.035634627950877,-0.0350071895201733,2.6906719207763707,0.1016302413234373,27.42976324898856,25.13832691737584,19.98090025583903,25.54977093273496,22.24792618994079,67.62217060879348,3.30184474279417,3.121357997946548,0.1804867448476228,0.0344149484172006,0.0522633788703759,0.0522342625442887,-0.0001121647902935,2021-04-14,0.8448,0.1823,-2.2183,2.2449
26.436843872070312,28.249399185180664,25.53941535949707,27.81831359863281,221346739,0.0494894819448248,0.0507345404728316,2.7099838256835938,0.097417257738326,27.54180989946638,25.762142045157297,20.45408493677775,25.898777496719248,22.66054747947353,70.72805852978576,3.238230017245716,3.1447324018063814,0.0934976154393343,0.0387448592996728,0.0512797934941481,0.0511632067515063,0.0285997124877299,2021-04-15,1.0566,0.8448,0.1823,-2.2183
27.8203239440918,28.226879119873047,24.97291755676269,25.39736557006836,240665351,-0.0910491154169514,-0.0870271312450597,3.253961563110355,0.1281220114792243,27.201680047171457,26.16122368403844,20.826657009124755,25.821637200311415,22.863274745443523,59.62602496698113,2.9583624548678955,3.1074584124186844,-0.1490959575507888,0.0508740917511604,0.0600101082667541,0.0551294884344604,-0.0896087727353109,2021-04-16,-1.2363,1.0566,0.8448,0.1823
25.36920547485352,26.819766998291016,25.09987449645996,25.09987449645996,201720376,-0.0117826049473928,-0.0117134618859446,1.719892501831055,0.0685219562382124,26.952890123639783,26.34319496154785,21.188985315958657,25.71059678433427,23.028948801074367,58.412661404030096,2.681647983259904,3.022296326586928,-0.3406483433270244,0.049991702804398,0.0509444795338575,0.0553216295500376,-0.0670827732900463,2021-04-17,4.014,-1.2363,1.0566,0.8448
25.135501861572266,32.90256881713867,21.539209365844727,32.30291748046875,1155150688,0.2522947046381176,0.2869752589808643,11.363359451293944,0.351775020264487,27.577322551182338,26.9318802697318,21.792256037394207,26.72479996835496,23.71590944399247,72.82970465883413,3.0088905243624886,3.0196151661420405,-0.0107246417795519,0.1115683027705382,0.0821901746073686,0.0696392991761613,0.1453884863224677,2021-04-18,0.2696,4.014,-1.2363,1.0566
32.33952331542969,36.08025741577149,29.92590713500977,31.67589569091797,1219130981,-0.0196015472800166,-0.0194106860449956,6.154350280761722,0.1942912787948813,28.0292900630406,27.55270971570696,22.3743865331014,27.48650700259542,24.30553805487584,70.53733101749958,3.180968947719581,3.051885922457549,0.129083025262032,0.1126086828201207,0.0808387556271009,0.0700027404686349,0.1052266343054322,2021-04-19,0.7635,0.2696,4.014,-1.2363
31.476289749145508,32.69721984863281,28.93257141113281,31.77005386352539,793008154,0.0029681403586931,0.0029725496486723,3.764648437500004,0.1184967596741196,28.64850452968053,28.03934601375035,22.955648136138915,28.145514211969264,24.858465151812844,70.68654309122219,3.28704906015642,3.098918549997323,0.1881305101590968,0.1103930061858851,0.0791144924952541,0.070058962426078,0.1466844313463977,2021-04-20,1.4319,0.7635,0.2696,4.014
31.681537628173828,35.004302978515625,30.1674919128418,32.51304244995117,729130141,0.0231171712852638,0.0233864440273672,4.836811065673825,0.148765255454618,29.5110661642892,28.47041470663888,23.542106437683103,28.817441633197248,25.42547087760087,71.89604918522981,3.391970755596379,3.1575289911171343,0.2344417644792447,0.1075708161073977,0.0782270277221566,0.0700138416154308,0.2054362305825385,2021-04-21,1.7678,1.4319,0.7635,0.2696
32.68342971801758,40.97186279296875,31.600690841674805,38.8797607421875,1638622971,0.1788325108367243,0.1958204404290036,9.371171951293944,0.2410295684028094,31.09127289908273,29.316541399274552,24.36460409164429,30.36549072688805,26.42208494164432,79.6461295320079,3.943405785243733,3.3147043499424544,0.628701435301279,0.121777713097148,0.0897355044909331,0.073850278836633,0.3347792594744381,2021-04-22,2.0794,1.7678,1.4319,0.7635
38.8991813659668,41.463260650634766,31.664270401000977,36.97842025756836,1612232268,-0.0501393196091357,-0.0489030911796749,9.798990249633787,0.2649921273375174,32.7457092830113,29.97369466509138,25.14184150695801,31.38286450083887,27.204035705786843,73.15786160002386,4.178828795052027,3.487529238964369,0.691299556087658,0.1147829250497671,0.0920050968695255,0.0742540829797477,0.3756890552822538,2021-04-23,1.1714,2.0794,1.7678,1.4319
37.25749588012695,43.532222747802734,34.683292388916016,40.7373161315918,1101380795,0.0968100244469636,0.1016510669693659,8.848930358886719,0.2172192770457053,34.97962951660156,30.96625982012068,26.06558252970377,32.82201090557009,28.206500922513136,77.1252563857425,4.615509983056953,3.713125387782886,0.9023845952740666,0.1117610129450725,0.0926750524198912,0.0735094924904059,0.4842816846766102,2021-04-24,0.4203,1.1714,2.0794,1.7678
40.8454704284668,48.43426513671875,40.51201629638672,47.36762619018555,1583800800,0.1507944729268509,0.16275765534421,7.922248840332031,0.1672502820496734,37.13173076084682,32.35452665601458,27.15185604095459,35.059797872434004,29.625843534933317,82.13981296320664,5.4339543375006905,4.057291177726447,1.3766631597742434,0.0881305313733531,0.0981804647833712,0.0746487715751335,0.3827814529653435,2021-04-25,1.294,0.4203,1.1714,2.0794
47.54185485839844,48.31078338623047,43.371726989746094,43.97651672363281,1357487872,-0.0742832229702461,-0.0715912900709253,4.939056396484375,0.1123112234541792,38.88896233694894,33.45912619999477,28.067462539672853,36.43160077261844,30.68885636372587,73.29037118616992,5.74274440889257,4.394381823959672,1.3483625849328975,0.0977146253524222,0.1026274861971848,0.0761346543809084,0.3280997772751139,2021-04-26,1.6562,1.294,0.4203,1.1714
43.89356994628906,46.54861068725586,42.55732727050781,43.2390022277832,904891996,-0.0169128633257988,-0.0167706437616345,3.991283416748047,0.0923074819285133,40.52738353184292,34.58794403076172,28.90822149912516,37.47889330418225,31.618496798100487,71.48652384399563,5.860396506081763,4.68758476038409,1.1728117456976728,0.0994764285792641,0.1016619073247857,0.075929939169306,0.3082187735906219,2021-04-27,1.018,1.6562,1.294,0.4203
43.16144180297852,46.91656494140625,40.67207336425781,44.825984954833984,1021154320,0.0360450752952359,0.0367025751124077,6.2444915771484375,0.1393051727349727,42.28637531825474,35.89872074127197,29.773927370707195,38.609215096590205,32.59682925415482,73.02503306348135,6.0123858424353855,4.95254497679435,1.0598408656410356,0.0991428796010423,0.0997539653581645,0.0758795185518671,0.321146677600594,2021-04-28,-0.954,1.018,1.6562,1.294
44.84994888305664,46.07149124145508,40.950984954833984,42.460540771484375,772259307,-0.054212800371074,-0.0527694859517977,5.120506286621094,0.1205944670883683,42.79791532244001,36.94459411076137,30.54814790089925,39.20172673888162,33.32747455173479,67.20436779815518,5.87425218714683,5.136886418864846,0.7373657682819834,0.0852042514437282,0.1026134953562894,0.0773733098839552,0.0881013663927956,2021-04-29,1.1607,-0.954,1.018,1.6562
42.50004577636719,44.2701530456543,41.24350357055664,42.95600128173828,534976437,0.0116011736185908,0.0116687282180505,3.026649475097656,0.0704592928761356,43.65185546875,38.19878237588065,31.3311736424764,39.77930743778265,34.04069875395727,67.78360811986062,5.738608683825376,5.257230871856953,0.4813778119684233,0.0807057893666848,0.0967847015511777,0.0773756083651686,0.1498418596205222,2021-04-30,1.042,1.1607,-0.954,1.018
42.89333724975586,49.84457778930664,42.03086471557617,49.50802230834961,859524423,0.1419583574442104,0.1525286532989458,7.813713073730469,0.1578272108117046,44.90481349400112,39.94222150530134,32.34527765909831,41.27603280248526,35.186426424653,74.25844077895906,6.089606377832261,5.423705973052014,0.6659004047802473,0.0891033635926309,0.0994436163204033,0.0796504297334239,0.194990192617769,2021-05-01,2.6347,1.042,1.1607,-0.954
49.50080490112305,49.896671295166016,45.9818229675293,46.89098739624024,571072187,-0.0543092326841385,-0.0528608251771753,3.914848327636719,0.0834882894351381,44.836722237723215,40.984226499285015,33.24796981811524,42.13987197075526,36.053430941066864,68.34954669923917,6.086441029688395,5.556252984379291,0.5301880453091039,0.0744579978828088,0.0836163764593966,0.0811727994342924,-0.0101135129932203,2021-05-02,-2.0523,2.6347,1.042,1.1607
46.90397644042969,49.00945281982422,45.04447555541992,45.93368911743164,609194252,-0.0206266750504724,-0.0204154003139067,3.964977264404297,0.0863195911451319,45.11631829398019,42.00264031546457,34.02735023498535,42.72353614716701,36.78530191709388,66.27217575395065,5.938234230073128,5.632649233518058,0.3055849965550701,0.0682094550180456,0.0836604030036148,0.0793464623288225,0.0435430349265533,2021-05-03,-0.8593,-2.0523,2.6347,1.042
45.983360290527344,47.75715637207031,42.31310272216797,42.72955703735352,682976428,-0.0723079324909483,-0.0697556007723787,5.444053649902344,0.1274072100757617,45.04354040963309,42.785461970738005,34.64962469736735,42.72446243796494,37.22561711118719,59.72868920608999,5.498845326777747,5.605888452169996,-0.1070431253922485,0.0742836455633726,0.0876177195145819,0.080833534471688,-0.0118520342385961,2021-05-04,1.1066,-0.8593,-2.0523,2.6347
42.637237548828125,45.92779159545898,42.31573486328125,44.92357635498047,503781975,0.050071859742875,0.0513466431610551,3.6120567321777273,0.0804044785667932,45.05748203822544,43.67192867824009,35.380934460957846,43.06278765596733,37.79583631443114,62.46185227788337,5.266951341536185,5.538101030043234,-0.271149688507049,0.0756479733931133,0.0879593097923887,0.0800691672227525,0.002174750209043,2021-05-05,-0.4083,1.1066,-0.8593,-2.0523
44.97405242919922,44.97405242919922,42.591583251953125,43.4556770324707,391497018,-0.0332212429456699,-0.0326754778139346,2.3824691772460938,0.0548252688702992,45.19964436122349,43.99877984183176,35.997552172342935,43.123232175429386,38.21508377502667,59.54985481747326,4.908148400402716,5.41211050411513,-0.5039621037124142,0.0735122732604992,0.0766029200557025,0.0798622507429258,0.023166307634447,2021-05-06,1.232,-0.4083,1.1066,-0.8593
