date,Open,High,Low,Close,Volume,log_return,return,range,range_rel,sma_7,sma_14,sma_30,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,vol_7,vol_14,vol_30,log_return_7d,tone_score,tone_lag_1,tone_lag_2,tone_lag_3
2021-03-29,-1.0055579995121553,-1.006999192577664,-0.9989258972607625,-0.9959342823852646,-0.8007759652943818,0.7372311836729116,0.7300624315706646,-0.8126026422673328,-0.23447881433944825,-1.0430461312253767,-1.052500651871148,-1.0595694674485323,-1.0459419664403729,-1.0667546918802044,1.3844011505242197,0.012472731357986952,-0.04018724449714036,0.16891011465441505,0.8999290252119352,0.17272351598263624,0.3684911587913047,1.3709249298105293,0.6325647496953137,-0.8246983866941112,-0.9208440835759846,1.2006489754853054
2021-03-30,-0.9939332508637159,-0.9808778154815364,-0.981119533950339,-0.9904809389643253,-0.7804011508587404,0.30531924372704405,0.28099776658196235,-0.7145248520747984,0.35465335439986534,-1.0326572302322132,-1.0466701432766623,-1.0565383874694116,-1.0378648828490635,-1.061607616094838,1.457985283266528,0.04389345097669081,-0.023498853791216703,0.2216509167372459,0.6203144707290374,0.07010509409742224,0.3640896492393673,1.7980328884183197,0.03882752384301658,0.6337372683444145,-0.8239465186636232,-0.9212822785172644
2021-03-31,-0.9909082924897821,-0.9957828691873414,-0.9921101829785579,-0.9871537755829759,-0.8054032298091095,0.1710630954837772,0.14373463915568424,-0.7626022533224116,0.03734795722903276,-1.0206677008908325,-1.0412200737182722,-1.0543138475729528,-1.0305116047019018,-1.0565873230083764,1.5037092730630857,0.06908792599683077,-0.004796158728467549,0.24712011438445763,0.3554296568736648,0.06368557329477127,0.1835668109028843,2.1136198368834465,1.726586122709978,0.03967101511826048,0.6343217929513348,-0.8244123740711934
2021-04-01,-0.9863913509370206,-0.9879291153640596,-0.9818245478610039,-0.9926245408621419,-0.8193136305082063,-0.3638033148609078,-0.3924006199666379,-0.7799644024221429,-0.04323616116582895,-1.0081495742798066,-1.0361754053859622,-1.051785276311486,-1.0251426864956246,-1.0523573416795933,1.3057203964943866,0.08172737271772385,0.01285095493964914,0.23377316853612307,0.12185954423184488,0.0973091224317202,0.11650373871168279,2.2867242260101976,0.3673140948698268,1.7283649078413421,0.04032370391212826,0.6334396589560387
2021-04-02,-0.9911536135189285,-0.9953834427471532,-0.985948240494194,-0.9821912621520782,-0.8377019794136544,0.5989123178073784,0.5849978857075971,-0.8170513289771367,-0.317574199466063,-0.9977571449050396,-1.0303508455023331,-1.0489761977178322,-1.0189728374392666,-1.0476426901759597,1.4653484292393435,0.09774478463562639,0.030371173935533256,0.23216869129984144,-0.2173397809953922,0.08788385488613615,0.1254289133645743,1.7353039081878356,2.004644051702822,0.36833962134365045,1.7288238329841432,0.039611133147170276
2021-04-03,-0.9809138682156694,-0.9398179424791427,-0.9676935015677175,-0.9427485592306968,-0.6860124445986746,2.157571189909773,2.2905125209828,-0.42201103719553695,1.6535834058636771,-0.985271784370412,-1.0216845023102963,-1.0443125329253573,-1.007601679333726,-1.040260448582766,1.935480779432868,0.1405926149087634,0.05348937795071083,0.3029505403284611,-0.043125931624761506,0.3237936423343177,0.1907908886252259,1.853002174992512,1.704873790723131,2.0065769263306383,0.36895459813452725,1.7276292614491577
2021-04-04,-0.9416288099806183,-0.9156302024163343,-0.9314612501036773,-0.9210418841400795,-0.7103605064053801,1.0625924229212502,1.07601457836779,-0.5187514854720809,0.9795605938036782,-0.9727840794616311,-1.0115750442773703,-1.0386639810223104,-0.9945950894870376,-1.031764778018957,2.127032299593097,0.18907579814527906,0.08228307015530978,0.3747123522666513,-0.13013788849797112,0.32805794199562405,0.1743926736654007,1.7128288246741799,0.6121531564910891,1.7066405436771905,2.007003928946387,0.3681482160980492
2021-04-05,-0.9214682833561856,-0.9266235248468118,-0.922588522859426,-0.9365344156071945,-0.7803766294552349,-0.8037452904603039,-0.820829263464315,-0.7155027342535965,0.06347928569550718,-0.9642535756799695,-1.0031947693680892,-1.033756864012481,-0.986005348708725,-1.025083381666416,1.6333417952846767,0.21017624120221598,0.10980032417929265,0.3585728566654037,0.2132595318212312,0.4727117279255185,0.22623508159328098,1.1475898417942811,1.563993774882209,0.6133143637845669,1.7071019615110208,2.005729947870264
2021-04-06,-0.9351486691261612,-0.9187260552096255,-0.9364898493636689,-0.9081560467676458,-0.7558984898382148,1.3593409761895985,1.3974106786158227,-0.5026538111675372,0.971623759876944,-0.9524307746822419,-0.9920221142873396,-1.0282915511764865,-0.9743119121006519,-1.0167263491975649,1.9048958027007397,0.2464317711969924,0.13951577475699767,0.38636721768361837,0.3227265692342691,0.359577676777901,0.2519458403161708,1.534211040749028,-1.404192070232115,1.565682457303341,0.6139012317507959,1.7059135907210612
2021-04-07,-0.9039654057871336,-0.8890027969013512,-0.9183589811873917,-0.8862783631064344,-0.6025010471552953,0.9678511992936999,0.9745884656533063,-0.37081037236855147,1.433167898029569,-0.9379439056994732,-0.9787042845065524,-1.0219400613740788,-0.9610059587569111,-1.007315014689257,2.0788220207151196,0.28868754083170955,0.17226439447219954,0.42471911023578146,0.30056851831278114,0.20022858178296005,0.24938491707663474,1.8264774737078149,0.4873822901887948,-1.4041482474411588,1.5661600489112228,0.6130249270273213
2021-04-08,-0.8842714583038077,-0.8823060425961644,-0.8789564198392785,-0.8782820045403321,-0.7312911601492939,0.3200041271447257,0.29607789627196246,-0.6766049649381419,0.017180343990349848,-0.921523002902801,-0.9641477325558521,-1.015928058577227,-0.9485001591909406,-0.9979892047729518,2.137779194800975,0.32350321865307374,0.20585907436795764,0.435416835178394,0.11602454540341689,-0.027219857583988604,0.19523019316677262,2.0773019538299926,0.5768330957014262,0.488474354048636,-1.4033298923338167,1.5650119115267767
2021-04-09,-0.8774929592264518,-0.8678028778203678,-0.8613316994107081,-0.8675759022740374,-0.7724505005527659,0.4277286117666231,0.40710382451535887,-0.6956593107057245,-0.10308825533938824,-0.9050629195068377,-0.9506407143470799,-1.009245427261559,-0.9362488676518336,-0.988535326221569,2.2150841490849276,0.3543690478289259,0.23929154857577611,0.43336587961567635,0.133520217161442,-0.1889340204464004,0.14525470878131383,2.0145107915297937,-1.2601102358493532,0.5779747299138505,0.48907554637299155,-1.4036303564408819
2021-04-10,-0.8679424505021166,-0.8783084948745228,-0.8753939096103064,-0.8810521897423729,-0.7777263730400068,-0.6098535769835473,-0.6333871304053286,-0.6695509400577905,0.05888312261476623,-0.8962026115333989,-0.9399036806966892,-1.0038937123822753,-0.9279838214767807,-0.9808124853544636,1.8022436206586676,0.36147657635510927,0.26754735770612936,0.36791126965833815,-0.0626202746302941,-0.17377808574072193,0.06213316440805944,0.9994035613462182,0.8971150067147736,-1.2599865681951758,0.5785656528106476,0.48823487450226916
2021-04-11,-0.8800499940089456,-0.872349428379985,-0.8811483675135587,-0.8653662344949452,-0.7937989614860734,0.6414987751084994,0.629534660323545,-0.5539235507744659,0.49887805685762054,-0.8882069481488536,-0.9296003906144097,-0.9972936779186516,-0.9185443239923463,-0.9724619472380014,1.941368178555989,0.3743838127751115,0.29289384834559995,0.33112536517876257,-0.14809413921700354,-0.263263213220809,-0.1079524286366768,0.8449440032788249,1.6312319642608308,0.8984341294043997,-1.2591847544476595,0.5776994350134134
2021-04-12,-0.8640777594252382,-0.8560366778053593,-0.8622449040090354,-0.857019957220459,-0.7611052863652206,0.31633609448710187,0.29230990857058703,-0.5666127232906963,0.4068448305312446,-0.8767877577574158,-0.9195655426746216,-0.9907806727325752,-0.9092555761828777,-0.9640915922412285,2.0117089945688393,0.3855229432635178,0.31553729105168726,0.29694757976517955,-0.49532703119012034,-0.26734897628854026,-0.1201778345718074,1.2557962605311628,-2.8345044469693224,1.6329579076181326,0.8989882822367516,-1.2595263663558176
2021-04-13,-0.8551208392418442,-0.8708124640347971,-0.8686008650441258,-0.872505739432261,-0.7829197918662458,-0.6804299290186854,-0.7018651907864175,-0.6573948623138242,0.08050546245842197,-0.8716679637572351,-0.9110432884969772,-0.9844038312627602,-0.9038106492954208,-0.9575257125960537,1.5461922800414634,0.37513218045243857,0.33144476839648374,0.21177691896103995,-0.49109850810176314,-0.13665128730235612,-0.14922642559340385,0.5075966279465911,-0.4325401996133656,-2.8352532507893002,1.6334277799247627,0.8980305963066705
2021-04-14,-0.8715345474145201,-0.8890711376134577,-0.892903741628989,-0.8863210809540863,-0.7465561764078652,-0.632236914710331,-0.6551360039688101,-0.6133213603694819,0.3339822015990184,-0.8716740985312792,-0.9037593690253205,-0.9783421186868848,-0.9013577053034056,-0.9525028777555965,1.1632482271475026,0.34939476368100547,0.3387034323784338,0.10241989145635065,-0.56639088603252,-0.039770704517586464,-0.13036370204715025,-0.07932484247143498,0.2303362953767707,-0.43195792302606234,-2.8342706882245245,1.6322604402331395
2021-04-15,-0.885389903792131,-0.8784274887374466,-0.8817299954352475,-0.8669999658206582,-0.7987944392096734,0.8046619161412155,0.8012138571120793,-0.6105786852835198,0.2621627752007432,-0.8700538680630425,-0.8946845417420565,-0.9713396659019868,-0.8962692900536157,-0.9463743055546691,1.3953219146675495,0.33975980949726237,0.342463640775791,0.0581848400640146,-0.41995202491741446,-0.07714878951900121,-0.17643490994366196,0.09845040607756583,0.44225666011474934,0.2312859137827126,-0.4312511187140433,-2.834162674681154
2021-04-16,-0.8654881427001757,-0.8787401190310694,-0.8901992872803688,-0.9018237637401681,-0.7904692576691543,-1.567635973212093,-1.538710838657298,-0.5333230134621237,0.7855917790935641,-0.8749722547126657,-0.8888789804732105,-0.9658261350319555,-0.8973939733722727,-0.9433632425821291,0.565771739827933,0.2973716498726121,0.3364674250545649,-0.06517700114146868,-0.00973781159806498,0.2546195099559969,-0.005826255172463961,-0.6334607343065527,-1.8519463819424333,0.4433237170070123,0.23191661635247904,-0.4318290733047305
2021-04-17,-0.9007481910155676,-0.8982740710743493,-0.8883012474841513,-0.9061029836606139,-0.8072522432669799,-0.22961368600176046,-0.2594848198029126,-0.7511913705573572,-0.23042019774918765,-0.8785698367249553,-0.8862317892776623,-0.9604641971598269,-0.8990129106769205,-0.9409025226980342,0.47510853383995094,0.2554610508259974,0.3227675167188788,-0.16258376548976217,-0.03958046562300572,-0.0898913475244593,0.002438648804413456,-0.4939865678694547,3.4013373337507185,-1.8521506881535008,0.44393008999336875,0.23114935330190137
2021-04-18,-0.9041100851056314,-0.8138307938147135,-0.9415341320749979,-0.8024917907225299,-0.3963800525716146,4.228023261541836,4.813835687915955,0.6183729821906069,4.598241526880711,-0.8695403437401583,-0.8776680061020868,-0.9515366580539891,-0.8842261201677634,-0.9306992491246161,1.552358092223714,0.30502452631554483,0.3223362021031143,0.005186529405402336,2.0429582782768607,1.097503539196075,0.6183097718437777,0.8215711235130394,-0.3451905875188163,3.404044204521384,-1.8512809284730902,0.4431023053853499
2021-04-19,-0.8004781522896421,-0.7697171686514381,-0.8161507842825776,-0.8115111004445124,-0.36880832256116647,-0.3615977867460562,-0.39022455803372424,-0.1214100554331718,1.9135901982184478,-0.8630047486978872,-0.8686366124348226,-0.9429219638868996,-0.8731206508474902,-0.9219416265656266,1.3810706479722477,0.3310871668561144,0.32752755455917254,0.07628046239098535,2.0781442379243145,1.0461470888687041,0.6339431118215488,0.5729010990705208,0.1489900930481698,-0.3445599049831853,3.404310859330325,-1.8514535200732858
2021-04-20,-0.8128960168835583,-0.816681509718163,-0.8310014158385899,-0.8101566950063686,-0.5524421101921938,0.019379562919999965,-0.01003836170116256,-0.46079530716669276,0.6215085232212721,-0.854050709099697,-0.8615573670657398,-0.9343201280817556,-0.8635125154141109,-0.9137291234268162,1.3922198578124585,0.3471538403239858,0.335093629060381,0.10630684093709566,2.003209401683168,0.9806218630320314,0.6363614858289202,0.8295952226168392,0.817769940974822,0.1498946323750848,-0.3438631288705605,3.402638001757355
2021-04-21,-0.8099434667632782,-0.7846538905058984,-0.8125390280164061,-0.7994692766541721,-0.5799697635594564,0.3594961176382183,0.33669796196477847,-0.30852686226086773,1.137500565672247,-0.8415777914786413,-0.855286480450505,-0.9256413886121521,-0.8537160070106689,-0.905307513546322,1.482594831557371,0.36304506235990675,0.3445222106059508,0.12985668824365,1.9077621021516638,0.9468965408319211,0.6344206249869412,1.1933685701680432,1.1538608310385003,0.8190450935418548,0.15053467392091935,-0.3444660293156604
2021-04-22,-0.7955309591925291,-0.7018104372778281,-0.7911123253146247,-0.7078880825916319,-0.18803203430900714,2.9879781026045356,3.2655428397813715,0.33544268354505086,2.710345533876654,-0.8187274957588939,-0.8429776196142251,-0.9134696061780151,-0.8311458967931588,-0.8905050266100164,2.0616851820162565,0.4465642664460184,0.3698067957297749,0.33034262159380545,2.3882435419846257,1.3842401952789625,0.7994440513957193,1.994221432789397,1.4656379115500875,1.1553222328385606,0.8196083556091662,0.1497906422330422
2021-04-23,-0.7061155734518002,-0.6949887049946706,-0.7901617941021143,-0.735237656407895,-0.1994048696585096,-0.8770767669114344,-0.8911622009333441,0.39620140174568486,3.1188392303172328,-0.7948038155277642,-0.8334178123566978,-0.9019676101865275,-0.816312879995398,-0.8788908859023359,1.5768781629295716,0.4822209464638252,0.39760889938424476,0.3621745425347834,2.1516777504006726,1.4704889530339198,0.8168135897076132,2.247522498665365,0.5571219003032288,1.4672720887625068,1.155846909886668,0.8186733295445483
2021-04-24,-0.7297316941231847,-0.6662667532997311,-0.745026617621157,-0.6811683295272635,-0.4195517028247119,1.6034348170255215,1.666046842124147,0.2612739771833721,2.304447567958552,-0.7625006131505546,-0.818978666930214,-0.8882975714937739,-0.795330539637913,-0.864001493097174,1.8733241265931204,0.5483597720746548,0.43390024346667205,0.4695139034420368,2.0494757931288023,1.4959485177183574,0.784785208494049,2.9198951719752952,-0.19440494556407892,0.5582526112947819,1.4677609721458806,1.1548159008610277
2021-04-25,-0.6781176422050109,-0.5982151322025075,-0.6578856549930077,-0.5857955355226458,-0.21165715427209672,2.514694752664888,2.703961186727313,0.1296667470436412,1.4526178644211503,-0.7313805395759623,-0.7987831295061296,-0.8722222857112142,-0.7627042497539089,-0.8429203130933006,2.248014606679154,0.6723196538319424,0.48926572363845483,0.7106904368509307,1.250285947681378,1.705164490488509,0.8337910249214813,2.2914364771457865,0.6797915731874413,-0.19369070316117412,0.5588457971414997,1.466640923850653
